Defense.defTD,Defense.defensiveInterceptions,Defense.defensiveInterceptionsYards,Defense.forcedFumbles,Defense.fumbles,Defense.fumblesLost,Defense.fumblesRecovered,Defense.interceptionTDs,Defense.passDeflections,Defense.qbHits,Defense.sacks,Defense.soloTackles,Defense.tfl,Defense.totalTackles,Kicking.kickReturnAvg,Kicking.kickReturnLong,Kicking.kickReturnTD,Kicking.kickReturnYds,Kicking.kickReturns,Passing.int,Passing.passAttempts,Passing.passAvg,Passing.passCompletions,Passing.passTD,Passing.passYds,Passing.qbr,Passing.rtg,Passing.sacked,Punting.puntReturnAvg,Punting.puntReturnLong,Punting.puntReturnTD,Punting.puntReturnYds,Punting.puntReturns,Receiving.longRec,Receiving.recAvg,Receiving.recTD,Receiving.recYds,Receiving.receivingTwoPointConversion,Receiving.receptions,Receiving.targets,Rushing.carries,Rushing.longRush,Rushing.rushAvg,Rushing.rushTD,Rushing.rushYds,SpecialTeams.kickReturnAvg,SpecialTeams.kickReturnLong,SpecialTeams.kickReturnTD,SpecialTeams.kickReturnYds,SpecialTeams.kickReturns,SpecialTeams.puntReturnAvg,SpecialTeams.puntReturnLong,SpecialTeams.puntReturnTD,SpecialTeams.puntReturnYds,SpecialTeams.puntReturns,cbsLongName,fantasyPoints,fantasyPointsDefault.PPR,fantasyPointsDefault.halfPPR,fantasyPointsDefault.standard,gameID,gameWeek,longName,playerAbv,playerID,playerName,scoringPlays,snapCounts.defSnap,snapCounts.defSnapPct,snapCounts.offSnap,snapCounts.offSnapPct,snapCounts.stSnap,snapCounts.stSnapPct,team,teamAbv,teamID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5.3,0,16,,3,3,,,,,,,,,,,,,,,,,,4.6,3.1,1.6,20230825_DET@CAR,,Trinity Benson,,4422214,,,,,,,,,DET,DET,11
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240817_NYG@HOU,,Dennis Houston,,4572786,,,,,,,,,NYG,NYG,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0,0,1,,,,,,,,,,,,,0.1,0.1,0.1,20250808_WSH@NE,,Ja'Lynn Polk,,4430637,,,,,,,,,NE,NE,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13.0,0,13,,1,4,,,,,,,,,,,,,,,,,,2.3,1.8,1.3,20251130_HOU@IND,,Michael Pittman Jr.,,4035687,,,0,0.00,45,0.83,0,0.00,IND,IND,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250822_ATL@DAL,,Quincy Skinner Jr.,,4572380,,,,,,,,,ATL,ATL,2
,0,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250113_MIN@LAR,,Brandon Powell,,3115255,,,0,0.00,4,0.05,5,0.21,MIN,MIN,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11.5,0,23,,2,2,,,,,,,,,,,,,,,,,,4.3,3.3,2.3,20230826_NYJ@NYG,,Jaydon Mickens,,2978308,,,,,,,,,NYG,NYG,24
0,0,,0,,,,,0,0,0,1,0,1,24.8,38,0,99,4,,,,,,,,,,,,,,,11,11.0,0,11,,1,3,,,,,,,,,,,,,,,,,,2.1,1.6,1.1,20230819_CHI@IND,,Joe Reed,,4037591,,,,,,,,,CHI,CHI,6
0,0,,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251109_JAX@HOU,,Tim Jones,,4245131,,,0,0.00,5,0.08,18,0.69,JAX,JAX,15
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,13,13.0,0,13,,1,2,,,,,,,,,,,,,,,,,,2.3,1.8,1.3,20250823_BUF@TB,,Trey Palmer,,4426407,,,,,,,,,TB,TB,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8.0,0,8,,1,3,,,,,,,,,,,,,,,,,,1.8,1.3,0.8,20250823_LV@ARI,,Marquez Callaway,,4035170,,,,,,,,,LV,LV,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230826_LV@DAL,,Isaiah Zuber,,3916129,,,,,,,,,LV,LV,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10.0,0,10,,1,4,,,,,,,,,,,,,,,,,,2.0,1.5,1.0,20240825_NE@WSH,,Byron Pringle,,4036416,,,,,,,,,WSH,WSH,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,20.3,0,61,,3,3,,,,,,,,,,,,,,,,,,9.1,7.6,6.1,20220827_CHI@CLE,,Isaiah Coulter,I. Coulter,4248504,Isaiah Coulter,,,,,,,,CHI,CHI,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230825_DET@CAR,,Avery Davis,,4258586,,,,,,,,,DET,DET,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,13.0,0,39,,3,5,,,,,,,,,,,,,,,,,,6.9,5.4,3.9,20250816_TB@PIT,,Roc Taylor,,4431597,,,,,,,,,PIT,PIT,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240817_LAR@LAC,,Leon Johnson III,,5151145,,,,,,,,,LAC,LAC,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25.0,0,25,,1,2,,,,,,,,,,,,,,,,,,3.5,3.0,2.5,20250823_LAR@CLE,,Tru Edwards,,4875786,,,,,,,,,LAR,LAR,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250105_NYG@PHI,,Bryce Ford-Wheaton,,4362227,,,0,0.00,0,0.00,21,0.88,NYG,NYG,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7.7,1,23,,3,3,,,,,,,,,,,,,,,,,,11.3,9.8,8.3,20251130_LV@LAC,,Quentin Johnston,,4429025,,"[{""score"": ""Quentin Johnston 10 Yd pass from Justin Herbert (Cameron Dicker Kick)"", ""scorePeriod"": ""Q1"", ""homeScore"": ""7"", ""awayScore"": ""0"", ""teamID"": ""18"", ""scoreDetails"": ""14 plays, 74 yards, 8:50"", ""scoreType"": ""TD"", ""scoreTime"": ""4:21"", ""team"": ""LAC"", ""playerIDs"": [""4038941"", ""4429025"", ""4362081""]}]",0,0.00,45,0.67,0,0.00,LAC,LAC,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.0,0,6,,2,3,,,,,,,,,,,,,,,,,,2.6,1.6,0.6,20220812_ARI@CIN,,Jack Sorenson,J. Sorenson,4038966,Jack Sorenson,,,,,,,,CIN,CIN,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13.0,0,26,,2,3,,,,,,,,,,,,,,,,,,4.6,3.6,2.6,20250816_NYJ@NYG,,Ontaria Wilson,,4240033,,,,,,,,,NYJ,NYJ,25
,0,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,3.0,7,0,12,4,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240211_SF@KC,,Richie James,,3122899,,,0,0.00,8,0.10,11,0.33,KC,KC,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,0,,2,2,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,20250823_SEA@GB,,Cornelius Johnson,,4426479,,,,,,,,,GB,GB,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,13.0,0,65,,5,5,,,,,,,,,,,,,,,,,,11.5,9.0,6.5,20251130_HOU@IND,,Jayden Higgins,,4877706,,,0,0.00,44,0.58,0,0.00,HOU,HOU,13
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240810_SF@TEN,,Jontre Kirklin,,4242209,,,,,,,,,SF,SF,28
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,15.7,2,94,,6,7,1,6,6.0,0,6,,,,,,,,,,,,,28.0,25.0,22.0,20251127_GB@DET,,Dontayvion Wicks,,4428850,,"[{""score"": ""Dontayvion Wicks 22 Yd pass from Jordan Love (Brandon McManus Kick)"", ""scorePeriod"": ""Q2"", ""homeScore"": ""0"", ""awayScore"": ""10"", ""teamID"": ""12"", ""scoreDetails"": ""9 plays, 77 yards, 4:07"", ""scoreType"": ""TD"", ""scoreTime"": ""14:19"", ""team"": ""GB"", ""playerIDs"": [""4036378"", ""4428850"", ""16339""]}, {""score"": ""Dontayvion Wicks 1 Yd pass from Jordan Love (Brandon McManus Kick)"", ""scorePeriod"": ""Q3"", ""homeScore"": ""21"", ""awayScore"": ""31"", ""teamID"": ""12"", ""scoreDetails"": ""9 plays, 72 yards, 5:41"", ""scoreType"": ""TD"", ""scoreTime"": ""1:44"", ""team"": ""GB"", ""playerIDs"": [""4036378"", ""4428850"", ""16339""]}]",0,0.00,31,0.49,0,0.00,GB,GB,12
,0,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3.0,0,6,,2,7,,,,,,,,,,,,,,,,,,1.6,0.6,-0.4,20251127_CIN@BAL,,Zay Flowers,,4429615,,,0,0.00,57,0.95,0,0.00,BAL,BAL,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7.3,0,22,,3,4,,,,,,,,,,,,,,,,,,5.2,3.7,2.2,20220827_JAX@ATL,,Cameron Batson,C. Batson,3139456,Cameron Batson,,,,,,,,ATL,ATL,2
,,,,,,,,,,,,,,44.0,44,0,44,1,,,,,,,,,,,,,,,30,18.5,0,37,,2,2,,,,,,,,,,,,,,,,,,5.7,4.7,3.7,20251123_NYG@DET,,Kalif Raymond,,2973405,,,0,0.00,27,0.40,8,0.25,DET,DET,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251019_LAR@JAX,,Tutu Atwell,,4360797,,,0,0.00,10,0.14,0,0.00,LAR,LAR,19
,,,,,,,,,,,,,,18.0,18,0,18,1,,,,,,,,,,3.5,7,0,7,2,5,5.0,0,10,,2,5,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,20250822_PHI@NYJ,,Ainias Smith,,4428532,,,,,,,,,PHI,PHI,27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,12,0,17,2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250810_NO@LAC,,Donovan Peoples-Jones,,4258195,,,,,,,,,NO,NO,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9.0,0,9,,1,1,,,,,,,,,,,,,,,,,,1.9,1.4,0.9,20250816_TB@PIT,,Jaden Smith,,4581750,,,,,,,,,TB,TB,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230826_LAR@DEN,,Kendall Hinton,,3700815,,,,,,,,,DEN,DEN,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10.5,0,21,,2,3,,,,,,,,,,,,,,,,,,4.1,3.1,2.1,20220826_BUF@CAR,,Charleston Rambo,C. Rambo,4241397,Charleston Rambo,,,,,,,,CAR,CAR,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20221120_DET@NYG,,Stanley Berryhill,,4245639,,,0,0.00,3,0.04,11,0.42,DET,DET,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,-3.0,0,-3,,1,1,,,,,,,,,,,,,,,,,,0.7,0.2,-0.3,20250823_BAL@WSH,,Malik Cunningham,,4240069,,,,,,,,,BAL,BAL,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230827_HOU@NO,,Jalen Camp,,4037311,,,,,,,,,HOU,HOU,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,3,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240824_LAR@HOU,,Sam Wiglusz,,4385438,,,,,,,,,LAR,LAR,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251123_ATL@NO,,KhaDarel Hodge,,3047876,,,0,0.00,5,0.09,19,0.79,ATL,ATL,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7.0,0,7,,1,1,,,,,,,,,,,,,,,,,,1.7,1.2,0.7,20230825_NE@TEN,,Tre'Shaun Harrison,,4363046,,,,,,,,,TEN,TEN,31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_SF@CLE,,Cedric Tillman,,4369863,,,0,0.00,40,0.63,0,0.00,CLE,CLE,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20220821_CIN@NYG,,Jaivon Heiligh,J. Heiligh,4361029,Jaivon Heiligh,,,,,,,,CIN,CIN,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6.0,0,6,,1,1,,,,,,,,,,,,,,,,,,1.6,1.1,0.6,20230825_DET@CAR,,Jason Moore,,4069806,,,,,,,,,DET,DET,11
,,,,,,,,,,,,,,22.3,25,0,89,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_BUF@PIT,,Ke'Shawn Williams,,4570738,,,0,0.00,5,0.12,6,0.30,PIT,PIT,26
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,6,6.0,0,6,,1,3,,,,,,,,,,,,,,,,,,1.6,1.1,0.6,20240817_ARI@IND,,D.J. Montgomery,,4249030,,,,,,,,,IND,IND,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240810_SEA@LAC,,Praise Olatoke,,5215426,,,,,,,,,LAC,LAC,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,0,2,,1,2,4,4,2.0,0,8,,,,,,,,,,,,,2.0,1.5,1.0,20230826_CLE@KC,,Jerrion Ealy,,4426330,,,,,,,,,KC,KC,16
,,,,,,,,,,,,,,34.0,34,0,34,1,,,,,,,,,,10.0,10,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251127_KC@DAL,,Nikko Remigio,,4372716,,,0,0.00,0,0.00,8,0.29,KC,KC,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.0,0,5,,1,5,,,,,,,,,,,,,,,,,,1.5,1.0,0.5,20251130_JAX@TEN,,Elic Ayomanor,,4883647,,,0,0.00,50,0.85,0,0.00,TEN,TEN,31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250816_MIA@DET,,Tarik Black,,4258170,,,,,,,,,MIA,MIA,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7.5,0,15,,2,3,,,,,,,,,,,,,,,,,,3.5,2.5,1.5,20230826_LAR@DEN,,Braxton Burmeister,,4242490,,,,,,,,,LAR,LAR,19
0,0,,0,,,,,0,0,0,0,0,1,30.0,30,0,30,1,,,,,,,,,,2.0,5,0,6,3,11,7.0,0,14,,2,2,,,,,,,,,,,,,,,,,,3.4,2.4,1.4,20251130_ARI@TB,,Greg Dortch,,4037235,,,0,0.00,20,0.33,10,0.43,ARI,ARI,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9.0,0,9,,1,1,,,,,,,,,,,,,,,,,,1.9,1.4,0.9,20230826_LV@DAL,,Keelan Cole Sr.,,3071572,,,,,,,,,LV,LV,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,8.0,0,8,,,,,,,,,,,,,0.8,0.8,0.8,20251123_NYJ@BAL,,Arian Smith,,4429105,,,0,0.00,14,0.24,4,0.17,NYJ,NYJ,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230824_IND@PHI,,Johnny King,,4695358,,,,,,,,,PHI,PHI,27
,0,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,1,15,5.8,1,23,,4,6,,,,,,,,,,,,,,,,,,12.3,10.3,8.3,20250823_LAR@CLE,,Drake Stoops,,4360282,,"[{""score"": ""Drake Stoops 1 Yd pass from Dresser Winn (Joshua Karty Kick)"", ""scorePeriod"": ""Q2"", ""homeScore"": ""10"", ""awayScore"": ""7"", ""teamID"": ""19"", ""scoreDetails"": ""6 plays, 67 yards, 2:23"", ""scoreType"": ""TD"", ""scoreTime"": ""1:55"", ""team"": ""LAR"", ""playerIDs"": [""4250970"", ""4360282"", ""4566192""]}]",,,,,,,LAR,LAR,19
,,,,,,,,,,,,,,21.0,21,0,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20241003_TB@ATL,,Cody Thompson,,3126115,,,0,0.00,3,0.06,3,0.09,TB,TB,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250808_WSH@NE,,Michael Strachan,,4589245,,,,,,,,,WSH,WSH,32
,0,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,13,8.0,0,24,,3,4,,,,,,,,,,,,,,,,,,5.4,3.9,2.4,20251130_MIN@SEA,,Cooper Kupp,,2977187,,,0,0.00,51,0.76,0,0.00,SEA,SEA,29
,,,,,,,,,,,,,,25.7,33,0,77,3,,,,,,,,,,18.0,18,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230826_MIA@JAX,,Keke Coutee,,3915823,,,,,,,,,MIA,MIA,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250823_IND@CIN,,Kendric Pryor,,4035776,,,,,,,,,CIN,CIN,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230824_PIT@ATL,,Zay Malone,,5143863,,,,,,,,,ATL,ATL,2
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,12,5.0,0,20,,4,6,,,,,,,,,,,,,,,,,,6.0,4.0,2.0,20240817_WSH@MIA,,Davion Davis,,3933568,,,,,,,,,WSH,WSH,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7.5,0,15,,2,2,,,,,,,,,,,,,,,,,,3.5,2.5,1.5,20230824_IND@PHI,,Breshad Perriman,,2972460,,,,,,,,,IND,IND,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240825_TEN@NO,,Shaquan Davis,,4579752,,,,,,,,,NO,NO,23
,0,,0,1,0,1,,,,,,,,19.0,21,0,38,2,,,,,,,,,,9.5,10,0,19,2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251012_DAL@CAR,,Jalen Cropper,,4426990,,,0,0.00,1,0.02,8,0.29,DAL,DAL,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.0,0,4,,1,1,,,,,,,,,,,,,,,,,,1.4,0.9,0.4,20240107_NYJ@NE,,Randall Cobb,,14053,,,0,0.00,7,0.11,0,0.00,NYJ,NYJ,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20231015_IND@JAX,,Amari Rodgers,,4239992,,,0,0.00,20,0.26,18,0.58,IND,IND,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,22.7,0,68,,3,4,,,,,,,,,,,,,,,,,,9.8,8.3,6.8,20240822_CHI@KC,,Nsimba Webster,,3119317,,,,,,,,,CHI,CHI,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251128_CHI@PHI,,Darius Cooper,,4715355,,,0,0.00,13,0.24,16,0.67,PHI,PHI,27
,,,,,,,,,,,,,,15.0,15,0,15,1,,,,,,,,,,,,,,,28,18.0,0,36,,2,3,,,,,,15.0,15,0,15,1,,,,,,,,5.6,4.6,3.6,20220827_WSH@BAL,,Matt Cole,M. Cole,4041703,Matt Cole,,,,,,,,WSH,WSH,32
0,0,,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,28,13.7,0,41,,3,7,1,1,1.0,0,1,,,,,,,,,,,,,7.2,5.7,4.2,20220827_WSH@BAL,,Marken Michel,M. Michel,2591718,Marken Michel,,,,,,,,WSH,WSH,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13.0,0,13,,1,1,,,,,,,,,,,,,,,,,,2.3,1.8,1.3,20240817_WSH@MIA,,Willie Snead IV,,17258,,,,,,,,,MIA,MIA,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2.0,0,-2,,1,1,,,,,,,,,,,,,,,,,,0.8,0.3,-0.2,20250822_CHI@KC,,Samori Toure,,4027873,,,,,,,,,CHI,CHI,6
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,12,9.7,0,29,,3,9,,,,,,,,,,,,,,,,,,5.9,4.4,2.9,20251019_CAR@NYJ,,Josh Reynolds,,3115306,,,0,0.00,58,0.95,0,0.00,NYJ,NYJ,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10.0,1,20,,2,2,,,,,,,,,,,,,,,,,,10.0,9.0,8.0,20251127_KC@DAL,,Hollywood Brown,,4241372,,"[{""score"": ""Hollywood Brown 10 Yd pass from Patrick Mahomes (Harrison Butker Kick)"", ""scorePeriod"": ""Q4"", ""homeScore"": ""31"", ""awayScore"": ""28"", ""teamID"": ""16"", ""scoreDetails"": ""7 plays, 67 yards, 1:49"", ""scoreType"": ""TD"", ""scoreTime"": ""3:27"", ""team"": ""KC"", ""playerIDs"": [""3139477"", ""4241372"", ""3055899""]}]",0,0.00,29,0.44,0,0.00,KC,KC,16
,,,,,,,,,,,,,,28.5,29,0,57,2,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250822_MIN@TEN,,Silas Bolden,,4590532,,,,,,,,,MIN,MIN,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240824_PIT@DET,,Jacob Copeland,,4360233,,,,,,,,,PIT,PIT,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,19,0,43,3,7,7.0,0,7,,1,3,1,9,9.0,0,9,,,,,,,,,,,,,2.6,2.1,1.6,20251130_MIN@SEA,,Rashid Shaheed,,4032473,,,0,0.00,32,0.48,6,0.26,SEA,SEA,29
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,14,14.0,0,14,,1,2,,,,,,,,,,,,,,,,,,2.4,1.9,1.4,20240817_SEA@TEN,,Sam Schnee,,4384608,,,,,,,,,TEN,TEN,31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,11.5,0,69,,6,7,,,,,,,,,,,,,,,,,,12.9,9.9,6.9,20251130_ARI@TB,,Marvin Harrison Jr.,,4432708,,,0,0.00,37,0.61,0,0.00,ARI,ARI,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4.9,0,34,,7,8,,,,,,,,,,,,,,,,,,10.4,6.9,3.4,20251201_NYG@NE,,Wan'Dale Robinson,,4569587,,,0,0.00,55,1.00,0,0.00,NYG,NYG,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,11.2,0,67,,6,6,,,,,,,,,,,,,,,,,,12.7,9.7,6.7,20250929_NYJ@MIA,,Tyreek Hill,,3116406,,,0,0.00,24,0.41,0,0.00,MIA,MIA,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26.0,0,26,,1,1,,,,,,,,,,,,,,,,,,3.6,3.1,2.6,20250823_HOU@DET,,Juwann Winfree,,3128317,,,,,,,,,HOU,HOU,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20.0,0,20,,1,2,,,,,,,,,,,,,,,,,,3.0,2.5,2.0,20240824_CAR@BUF,,Damiere Byrd,,2577667,,,,,,,,,BUF,BUF,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251123_PIT@CHI,,Scotty Miller,,3914397,,,0,0.00,5,0.07,2,0.07,PIT,PIT,26
,,,,,,,,,,,,,,26.0,29,0,78,3,,,,,,,,,,14.0,14,0,28,2,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_HOU@IND,,Jaylin Noel,,4586312,,,0,0.00,18,0.24,8,0.36,HOU,HOU,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240817_ATL@BAL,,James Washington,,3122449,,,,,,,,,ATL,ATL,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10.5,0,21,,2,3,,,,,,,,,,,,,,,,,,4.1,3.1,2.1,20250821_NE@NYG,,Zach Pascal,,2978109,,,,,,,,,NYG,NYG,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,16,0,16,2,25,16.5,0,33,,2,3,,,,,,,,,,,,,,,,,,5.3,4.3,3.3,20240824_LAC@DAL,,Tyron Billy-Johnson,,3894912,,,,,,,,,DAL,DAL,9
,0,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.0,0,5,,1,1,1,-2,-2.0,0,-2,,,,,,,,,,,,,1.3,0.8,0.3,20240107_ATL@NO,,Lynn Bowden Jr.,,4259979,,,0,0.00,20,0.30,3,0.09,NO,NO,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_ARI@TB,,Xavier Weaver,,4428811,,,0,0.00,30,0.49,0,0.00,ARI,ARI,1
