player,week,pass_yards,pass_tds,ints,rush_yards,rush_tds,fumbles,epa_per_play,cpoe,pass_attempts
C.Williams,7,172.0,0.0,1.0,0.0,0.0,0.0,0.0796227710215885,-2.9896025304441074,27.0
D.Gabriel,2,19.0,1.0,0.0,0.0,0.0,0.0,1.1407269987394086,36.5120569864909,3.0
D.Gabriel,4,0.0,0.0,0.0,0.0,0.0,0.0,-1.21306623250712,-57.092010974884,1.0
D.Gabriel,5,190.0,2.0,0.0,0.0,0.0,0.0,-0.06513857957076001,-6.231339744159154,35.0
D.Gabriel,6,221.0,0.0,0.0,0.0,0.0,0.0,-0.239269245039033,-8.989668097989314,58.0
D.Gabriel,7,116.0,0.0,0.0,0.0,0.0,1.0,0.042490054332987984,0.21148353815077883,20.0
D.Henry,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.459118590631988,-33.6930364370346,1.0
D.Jones,1,272.0,1.0,0.0,0.0,0.0,0.0,0.4332571117027656,5.2087315917015,30.0
D.Jones,2,316.0,1.0,0.0,0.0,0.0,0.0,0.3129538931599104,4.689701710428515,35.0
D.Jones,3,228.0,1.0,0.0,0.0,0.0,0.0,0.4327456058894466,1.6586910486221274,25.0
D.Jones,4,262.0,1.0,2.0,0.0,0.0,2.0,-0.10325084947844688,6.903595498629984,35.0
D.Jones,5,212.0,2.0,0.0,0.0,0.0,0.0,0.38623574189251697,-1.054358016699556,32.0
D.Jones,6,212.0,2.0,1.0,0.0,0.0,0.0,0.09187816215727407,3.6280149413693263,31.0
D.Jones,7,288.0,2.0,0.0,0.0,0.0,0.0,0.41281539871145595,4.605616711907911,36.0
D.Lock,3,15.0,0.0,0.0,0.0,0.0,0.0,-0.29757426958531136,-14.28978045781457,3.0
